FILMID	TITLE	YEAR	DIRECTOR	TIME_INTERVAL_START_TIMESTAMP	TIME_INTERVAL_END_TIMESTAMP
FC27	T:Lost Horizon	1937	D:Capra	2005-07-08 05:58:36.012	2005-07-08 07:22:20.317
FC28	T:You Can't Take It With You	1938	D:Capra	2005-07-07 16:41:27.291	2005-07-07 16:45:22.355
FC29	T:Mr.~Smith goes to Washington	1939	D:Capra	2005-07-08 12:58:46.888	2005-07-08 13:29:03.387
FC34	T:Arsenic and Old Lace	1944	D:Capra	2005-07-08 07:56:30.3	2005-07-08 08:57:28.492
FC35	T:It's a Wonderful Life	1946	D:Capra	2005-07-07 20:00:15.777	2005-07-07 21:14:25.33
FC36	T:State of the Union	1948	D:Capra	2005-07-08 03:16:24.822	2005-07-08 04:06:26.902
FC38	T:A Hole in the Head	1959	D:Capra	2005-07-08 08:09:08.058	2005-07-08 09:28:23.979
FC40	T:A Pocketful of Miracles	1961	D:Capra	2005-07-07 21:52:29.798	2005-07-07 22:06:51.544
Gmy25	T:Extase	1933	D:Machaty	2005-07-08 08:29:54.459	2005-07-08 09:00:54.705
Gmy35	T:Within the Law	1939	D:Machaty	2005-07-07 23:16:08.026	2005-07-07 23:31:16.295
GMy45	T:Jealousy	1945	D:Machaty	2005-07-08 13:39:31.896	2005-07-08 14:06:09.054
HH9	T:Dawn Patrol	1930	D:Hawks	2005-07-08 07:14:06.51	2005-07-08 07:37:21.234
HH12	T:Scarface	1932	D:Hawks	2005-07-07 21:36:31.74	2005-07-07 23:00:52.29
HH13	T:Tiger Shark	1932	D:Hawks	2005-07-07 21:51:15.493	2005-07-07 22:38:38.637
HH14	T:Today We Live	1933	D:Hawks	2005-07-08 04:21:40.211	2005-07-08 05:46:41.268
HH15	T:Twentieth Century	1934	D:Hawks	2005-07-08 11:40:56.901	2005-07-08 12:10:17.731
HH22	T:Only Angels Have Wings	1939	D:Hawks	2005-07-08 08:26:00.56	2005-07-08 09:53:47.607
HH23	T:His Girl Friday	1940	D:Hawks	2005-07-07 23:46:35.06	2005-07-08 00:47:06.958
HH25	T:Ball of Fire	1944	D:Hawks	2005-07-08 10:26:40.731	2005-07-08 10:39:40.812
HH27	T:To Have and Have Not	1944	D:Hawks	2005-07-07 20:14:00.788	2005-07-07 21:43:47.771
HH28	T:The Big Sleep	1946	D:Hawks	2005-07-08 09:15:03.437	2005-07-08 09:32:20.591
HH29	T:A Song is Born	1948	D:Hawks	2005-07-07 22:18:55.595	2005-07-07 22:45:22.796
HH30	T:Red River	1948	D:Hawks	2005-07-08 05:22:34.23	2005-07-08 06:11:39.904
HH31	T:I Was A Male War Bride	1949	D:Hawks	2005-07-08 12:14:47.827	2005-07-08 12:23:08.225
HH34	T:Gentlemen Prefer Blondes	1953	D:Hawks	2005-07-07 17:46:19.699	2005-07-07 18:11:35.246
HH37	T:Hatari!	1961	D:Hawks	2005-07-08 14:32:30.228	2005-07-08 15:18:34.529
LlB21	T:Moby Dick	1930	D:Bacon	2005-07-08 03:05:14.96	2005-07-08 04:32:49.496
LlB35	T:Footlight Parade	1933	D:Bacon	2005-07-08 09:08:51.186	2005-07-08 09:21:48.409
LlB40	T:Wonder Bar	1934	D:Bacon	2005-07-08 01:06:48.365	2005-07-08 02:00:30.182
LlB50	T:The Goldiggers of 1937	1937	D:Bacon	2005-07-07 18:55:07.168	2005-07-07 19:32:34.228
LlB53	T:Marked Woman	1937	D:Bacon	2005-07-08 08:18:26.814	2005-07-08 09:17:34.566
LlB55	T:San Quentin	1937	D:Bacon	2005-07-08 05:37:12.914	2005-07-08 06:00:28.537
LlB57	T:A Slight Case of Murder	1938	D:Bacon	2005-07-07 16:17:42.636	2005-07-07 17:10:19.399
LlB61	T:Wings of the Navy	1939	D:Bacon	2005-07-08 01:09:13.328	2005-07-08 01:31:59.464
LlB64	T:Invisible Stripes	1939	D:Bacon	2005-07-08 06:27:06.713	2005-07-08 07:33:44.535
LlB67	T:Knut Rockne --- All-American	1940	D:Bacon	2005-07-07 16:10:18.918	2005-07-07 17:35:44.402
LlB68	T:Brother Orchid	1940	D:Bacon	2005-07-07 22:36:57.537	2005-07-07 22:43:17.725
LlB83	T:Wake Up and Dream	1946	D:Bacon	2005-07-07 18:55:49.144	2005-07-07 20:09:32.474
LlB90	T:Miss Grant Takes Richmond	1950	D:Bacon	2005-07-07 23:34:15.227	2005-07-07 23:44:25.525
LlB95	T:Golden Girl	1951	D:Bacon	2005-07-08 08:12:05.683	2005-07-08 08:52:44.815
LlB97	T:She Couldn't Say No	1952	D:Bacon	2005-07-07 17:29:18.623	2005-07-07 18:40:05.999
LlB100	T:The French Line	1954	D:Bacon	2005-07-08 02:52:16.415	2005-07-08 03:37:31.559
RVL10	T:The Count of Monte Christo	1934	D:R.V.Lee	2005-07-07 16:54:22.914	2005-07-07 17:02:50.023
RVL14	T:The Three Musketeers	1935	D:R.V.Lee	2005-07-08 03:37:43.249	2005-07-08 04:42:58.683
RVL16	T:Love From A Stranger	1936	D:R.V.Lee	2005-07-08 14:36:09.053	2005-07-08 14:38:56.291
RVL17	T:The Toast of New York	1937	D:R.V.Lee	2005-07-08 08:53:29.66	2005-07-08 10:03:00.133
RVL25	T:Mother Carey's Chickens	1938	D:R.V.Lee	2005-07-07 23:35:34.54	2005-07-08 00:30:01.07
RVL28	T:The Son of Frankenstein	1939	D:R.V.Lee	2005-07-08 00:42:39.655	2005-07-08 01:21:13.498
RVL30	T:Tower of London	1939	D:R.V.Lee	2005-07-08 05:11:40.274	2005-07-08 05:27:13.847
RVL32	T:The Son of Monte Christo	1941	D:R.V.Lee	2005-07-07 16:33:27.706	2005-07-07 16:54:33.383
RyT55	T:The Spider's Web	1938	D:Ray~Taylor	2005-07-08 08:41:02.841	2005-07-08 09:04:17.448
WlD5	T:The Last Flight	1931	D:Dieterle	2005-07-07 15:53:06.29	2005-07-07 17:14:20.652
WlD6	T:Ihre Majestaet Befehlt	1931	D:Dieterle	2005-07-08 11:31:07.191	2005-07-08 12:16:22.471
WlD7	T:La majeste demande	1931	D:Dieterle	2005-07-08 10:37:25.396	2005-07-08 12:06:48.347
WlD8	T:Her Majesty Love	1931	D:Dieterle	2005-07-07 17:04:33.644	2005-07-07 17:16:09.103
WlD9	T:Satan meets a Lady	#	D:Dieterle	2005-07-08 15:12:45.758	2005-07-08 16:11:13.647
WlD10	T:Lawyer Man	1932	D:Dieterle	2005-07-08 11:42:41.192	2005-07-08 12:15:56.684
WlD15	T:Adorable	1933	D:Dieterle	2005-07-08 09:00:27.129	2005-07-08 09:22:08.813
WlD18	T:Firebird	1934	D:Dieterle	2005-07-08 11:34:52.937	2005-07-08 12:31:51.352
WlD19	T:Fog Over Frisco	1934	D:Dieterle	2005-07-08 13:45:39.115	2005-07-08 14:53:12.221
WlD20	T:Madame du Barry	1934	D:Dieterle	2005-07-07 19:50:46.306	2005-07-07 20:45:59.193
WlD24	T:A Midsummernight's Dream	1935	D:Dieterle	2005-07-08 14:55:23.08	2005-07-08 15:10:07.492
WlD25	T:The Story of Louis Pasteur	1935	D:Dieterle	2005-07-07 16:28:14.712	2005-07-07 17:55:13.879
WlD29	T:Satan Met A Lady	1936	D:Dieterle	2005-07-08 10:44:22.185	2005-07-08 12:02:49.704
WlD34	T:Blockade	1938	D:Dieterle	2005-07-08 14:05:32.198	2005-07-08 15:29:41.534
WlD35	Tm:Juarez	1939	D:Dieterle	2005-07-07 18:17:57.686	2005-07-07 18:50:12.526
WlD36	T:The Hunchback of Notre Dame	1939	D:Dieterle	2005-07-07 23:55:12.512	2005-07-08 01:24:57.619
WlD37	T:Dr.~Ehrlich's Magic Bullet	1940	D:Dieterle	2005-07-08 15:13:26.063	2005-07-08 16:43:22.651
WlD38	T:A Dispatch from Reuters	1940	D:Dieterle	2005-07-08 06:01:08.475	2005-07-08 06:04:41.077
WlD39	T:All That Money Can Buy	1941	D:Dieterle	2005-07-07 16:42:41.101	2005-07-07 17:27:57.265
WlD43	T:I'll Be Seeing You	1944	D:Dieterle	2005-07-08 09:54:12.929	2005-07-08 10:03:11.185
WlD49	T:Portrait of Jennie	1948	D:Dieterle	2005-07-07 16:22:16.074	2005-07-07 16:34:21.842
WlD51	T:Rope of Sand	1949	D:Dieterle	2005-07-07 19:45:17.716	2005-07-07 21:05:38.322
WlD53	T:Dark City	1950	D:Dieterle	2005-07-08 11:12:51.311	2005-07-08 12:41:20.72
WlD58	T:The Turning Point	1952	D:Dieterle	2005-07-07 19:52:10.276	2005-07-07 20:50:56.192
WlD61	T:Elephant Walk	1954	D:Dieterle	2005-07-08 12:07:23.577	2005-07-08 12:38:43.25
WlD65	T:Magic Fire	1956	D:Dieterle	2005-07-07 21:53:58.344	2005-07-07 22:23:22.217
Z5510	T:Mademoiselle from Armentieres	1926	D:Unknown55	2005-07-08 02:44:06.057	2005-07-08 03:21:32.134
Z5512	T:Lili Marlene	1927	D:Unknown55	2005-07-08 09:44:21.467	2005-07-08 10:17:25.518
BuB10	T:Moskow In October	1927	D:Barret	2005-07-08 06:53:34.441	2005-07-08 08:05:09.869
ByH5	T:I Walk Alone	1947	D:Haskin	2005-07-08 11:45:30.289	2005-07-08 12:35:41.326
ByH8	T:Treasure Island	1950	D:Haskin	2005-07-07 19:31:17.526	2005-07-07 19:32:36.447
ByH10	T:Tarzan's Peril	1951	D:Haskin	2005-07-07 22:31:58.645	2005-07-07 22:32:04.18
ByH13	Tm:War of the Worlds	1953	D:Haskin	2005-07-07 15:47:11.726	2005-07-07 16:36:18.242
ByH15	T:The Naked Jungle	1954	D:Haskin	2005-07-08 13:33:02.753	2005-07-08 14:28:58.047
CBm60	T:Movie Crazy	1932	D:Bruckman	2005-07-08 06:38:28.631	2005-07-08 07:13:16.303
DaB3	T:Sunny Side Up	1929	D:D.Butler	2005-07-07 15:52:46.68	2005-07-07 15:58:39.828
DaB4	T:Just Imagine	1930	D:D.Butler	2005-07-08 13:27:33.13	2005-07-08 13:32:29.695
DaB8	T:The Littlest Rebel	1935	D:Butler	2005-07-08 14:45:35.843	2005-07-08 14:48:10.085
DaB11	T:Captain January	1936	D:Butler	2005-07-08 12:10:50.394	2005-07-08 13:05:47.671
DaB13	T:You're a Sweetheart	1937	D:Butler	2005-07-07 20:00:17.67	2005-07-07 20:39:45.984
DaB17	T:Playmates	1941	D:D.Butler	2005-07-08 03:59:35.845	2005-07-08 05:28:19.257
DaB19	T:Road to Morocco	1942	D:D.Butler	2005-07-07 23:22:31.678	2005-07-08 00:12:40.92
DaB20	T:They Got Me Covered	1943	D:D.Butler	2005-07-07 23:51:19.766	2005-07-08 00:28:19.814
DaB21	T:Thank Your Lucky Stars	1943	D:D.Butler	2005-07-08 10:59:55.226	2005-07-08 11:30:50.484
DaB23	T:Two Guys From Milwaukee	1946	D:D.Butler	2005-07-07 23:56:51.604	2005-07-08 00:56:34.068
DaB28	T:Tea for Two	1950	D:D.Butler	2005-07-08 03:58:59.315	2005-07-08 04:58:55.962
DaB29	T:The Daughter of Rosie O'Grady	1950	D:D.Butler	2005-07-07 15:57:20.394	2005-07-07 16:52:45.299
DaB30	T:Painting the Clouds with Sunshine	1951	D:D.Butler	2005-07-07 18:41:11.434	2005-07-07 19:28:34.682
DaB31	T:Lullaby of Broadway	1951	D:D.Butler	2005-07-08 03:16:59.092	2005-07-08 04:28:16.064
DaB32	T:April in Paris	1952	D:D.Butler	2005-07-07 22:58:49.596	2005-07-07 23:21:26.681
DaB33	T:Where's Charley?	1952	D:D.Butler	2005-07-08 12:52:09.283	2005-07-08 14:13:44.902
DAz5	T:The Wild Party	1929	D:Arzner	2005-07-08 08:23:16.516	2005-07-08 09:47:41.059
DAz6	T:Sarah and Son	1930	D:Arzner	2005-07-08 10:43:33.325	2005-07-08 10:54:22.455
DAz17	T:Merrily We Go to Hell	1932	D:Arzner	2005-07-08 02:47:44.717	2005-07-08 03:06:03.247
DAz21	T:Christopher Strong	1933	D:Arzner	2005-07-08 13:47:42.228	2005-07-08 13:58:37.038
DAz23	T:Nana	1934	D:Arzner	2005-07-07 17:56:28.626	2005-07-07 18:33:24.338
DAz27	T:Craig's Wife	1936	D:Arzner	2005-07-07 21:18:35.793	2005-07-07 22:02:54.209
DAz35	T:Dance Girl Dance	1940	D:Arzner	2005-07-07 22:57:24.181	2005-07-08 00:14:15.46
DMD25	T:Desert Victory	1943	D:D.MacDonald	2005-07-08 09:12:14.557	2005-07-08 10:35:34.218
DMD35	T:The Brothers	1947	D:D.MacDonald	2005-07-07 15:54:39.384	2005-07-07 15:59:19.89
DMD40	T:Christopher Columbus	1949	D:D.MacDonald	2005-07-08 10:30:57.308	2005-07-08 10:41:49.427
DMD50	T:The Moonraker	1958	D:D.MacDonald	2005-07-07 21:20:42.491	2005-07-07 22:08:53.545
FTu10	T:True to the Navy	1930	D:Tuttle	2005-07-08 06:07:30.438	2005-07-08 06:19:00.29
FTu19	T:The Big Broadcast	1933	D:Tuttle	2005-07-07 22:48:35.346	2005-07-07 23:12:28.7
FTu20	T:Roman Scandals	1933	D:Tuttle	2005-07-08 10:56:45.715	2005-07-08 11:25:40.073
Ftu23	T:Here Is My Heart	1934	D:Tuttle	2005-07-07 15:56:13.794	2005-07-07 17:07:16.828
Ftu25	T:The Glass Key	1935	D:Tuttle	2005-07-07 20:43:31.65	2005-07-07 21:21:33.772
FTu40	T:True to the Army	1940	Tuttle?	2005-07-08 01:12:03.641	2005-07-08 02:27:03.35
FTu50	T:This Gun for Hire	1942	D:Tuttle	2005-07-08 15:32:02.055	2005-07-08 16:40:54.418
FTu60	T:Don Juan Quilligan	1955	D:Tuttle	2005-07-08 10:27:57.479	2005-07-08 11:30:41.992
HDA6	T:Laughter	1930	D:DArrast	2005-07-07 19:01:09.711	2005-07-07 20:20:37.226
HDA7	T:Topaze	1933	D:DArrast	2005-07-08 15:23:46.844	2005-07-08 16:05:33.037
HoB50	T:The Trap	1947	D:Bretherton	2005-07-07 22:24:08.241	2005-07-07 23:25:33.283
JTg4	T:Charlie Chan in Shanghai	1935	D:Tinling	2005-07-07 16:51:11.135	2005-07-07 17:54:23.908
JTg5	T:Under the Pampas Moon	1935	D:Tinling	2005-07-08 12:43:34.706	2005-07-08 12:58:44.457
JTg7	T:Mr.~Moto's Gamble	1938	D:Tinling	2005-07-08 14:29:43.209	2005-07-08 14:45:33.632
LoM2	T:The Marriage Playground	1929	D:Mendes	2005-07-07 21:24:20.405	2005-07-07 22:50:31.584
LoM6	T:Payment Deferred	1932	D:Mendes	2005-07-07 21:15:40.572	2005-07-07 22:12:18.514
LoM10	T:Jew Suss	1934	D:Mendes	2005-07-08 02:05:37.789	2005-07-08 02:43:47.682
LoM12	T:The Man Who Could Work Miracles	1936	D:Mendes	2005-07-07 16:34:41.251	2005-07-07 17:20:32.022
LoM17	T:The International Squadron	1941	D:Mendes	2005-07-08 03:15:43.201	2005-07-08 04:05:01.593
LoM20	T:Flight for Freedom	1943	D:Mendes	2005-07-07 19:16:48.935	2005-07-07 19:54:07.904
LvK10	T:The Journalist	1927	D:Kuleshov	2005-07-08 12:55:11.755	2005-07-08 13:37:21.595
LwS130	T:Charlie Chan in Paris	1935	D:Seiler	2005-07-08 00:00:50.218	2005-07-08 00:01:43.748
LwS160	T:You Can't Get Away With Murder	1939	D:Seiler	2005-07-08 12:19:32.332	2005-07-08 12:38:25.191
LwS166	T:It All Came True	1940	D:Seiler	2005-07-07 22:19:44.196	2005-07-07 23:41:58.536
LwS180	T:Pittsburgh	1942	D:Seiler	2005-07-08 00:35:49.568	2005-07-08 01:09:39.237
LwS190	T:Something for the Boys	1944	D:Seiler	2005-07-08 11:40:47.352	2005-07-08 11:45:13.162
MLR4	T:Little Caesar	1930	D:M.LeRoy	2005-07-08 13:37:48.089	2005-07-08 14:30:29.237
MLR7	T:Three on A Match	1932	D:M.LeRoy	2005-07-08 04:40:25.139	2005-07-08 05:55:41.169
MLR8	T:I am Fugitive from a Chain Gang	1932	D:M.LeRoy	2005-07-08 07:41:53.483	2005-07-08 09:10:36.381
MLR12	T:Three on a Match	1933	D:M.LeRoy	2005-07-08 00:17:38.72	2005-07-08 00:43:15.029
MLR14	T:Gold Diggers of 1933	1933	D:M.LeRoy	2005-07-08 02:41:52.403	2005-07-08 03:13:03.732
MLR16	T:I Found Stella Parrish	1935	D:M.LeRoy	2005-07-07 19:51:14.09	2005-07-07 21:17:58.509
MLR17	T:Oil For The Lamps of China	1935	D:M.LeRoy	2005-07-08 12:53:56.708	2005-07-08 13:48:23.085
MLR18	T:Anthony Adverse	1936	D:M.LeRoy	2005-07-08 11:46:51.407	2005-07-08 12:38:56.764
MLR22	T:Waterloo Bridge	1940	D:M.LeRoy	2005-07-07 21:10:18.48	2005-07-07 22:23:19.268
MLR23	T:Escape	1940	D:M.LeRoy	2005-07-08 08:15:33.534	2005-07-08 09:18:56.764
MLR27	T:Random Harvest	1942	D:M.LeRoy	2005-07-08 09:52:15.76	2005-07-08 10:31:38.666
MLR29	T:Thirty Seconds over Tokyo	1944	D:M.LeRoy	2005-07-08 04:31:20.717	2005-07-08 05:21:23.078
MLR30	Tm:Without Reservations	1946	D:M.LeRoy	2005-07-07 20:58:37.36	2005-07-07 21:54:47.632
MLR31	T:Desire Me	1947	D:M.LeRoy	2005-07-08 12:20:06.393	2005-07-08 13:47:37.03
MLR32	T:Little Women	1949	D:M.LeRoy	2005-07-08 10:32:22.234	2005-07-08 11:03:22.102
MLR35	T:Quo Vadis	1951	D:M.LeRoy	2005-07-07 17:51:04.058	2005-07-07 17:58:44.896
MLR40	T:Lovely To Look At	1952	D:M.LeRoy	2005-07-07 15:56:12.253	2005-07-07 16:31:33.329
MLR43	T:The Bad Seed	1956	D:M.LeRoy	2005-07-08 01:30:17.186	2005-07-08 02:17:16.13
MLR50	T:The Devil at Four o'clock	1960	D:M.LeRoy	2005-07-08 02:29:30.906	2005-07-08 02:48:53.054
RFl3	T:The Battle of Paris	1929	D:Florey	2005-07-08 07:23:09.715	2005-07-08 08:20:34.09
RFl10	T:One Hour of Love	1929	D:Florey	2005-07-07 15:56:31.978	2005-07-07 16:26:01.607
RFl20	T:Murders in the Rue Morgue	1932	D:Florey	2005-07-07 20:28:31.61	2005-07-07 21:48:36.628
RFl28	T:The Raven	1935	D:Florey	2005-07-08 08:23:40.847	2005-07-08 09:34:09.018
RFl30	T:The Woman in Red	1935	D:Florey	2005-07-08 12:04:23.212	2005-07-08 13:28:49.962
RFl33	Tm:Hollywood Boulevard	1936	D:Florey	2005-07-08 07:08:28.15	2005-07-08 08:24:17.189
RFl40	T:The Magnificent Fraud	1939	D:Florey	2005-07-08 09:23:01.659	2005-07-08 09:44:22.153
RFl48	T:Flesh and Fantasy	1943	D:Florey	2005-07-08 13:33:00.87	2005-07-08 13:36:42.353
RFl50	T:God is my Co-Pilot	1944	D:Florey	2005-07-08 08:38:28.34	2005-07-08 09:49:47.731
RFl60	T:The Beast with Five Fingers	1946	D:Florey	2005-07-07 18:59:15.336	2005-07-07 19:12:33.829
RFl70	T:Monsieur Verdoux	1947	D:Florey	2005-07-08 08:21:30.905	2005-07-08 09:50:23.515
RFl75	T:Tarzan and the Mermaids	1948	D:Florey	2005-07-08 00:43:20.722	2005-07-08 01:50:42.74
REn6	T:Dames	1934	D:Enright	2005-07-08 03:13:41.43	2005-07-08 04:22:17.609
REn18	T:China Clipper	1936	D:Enright	2005-07-08 05:30:31.844	2005-07-08 06:36:30.142
REn20	T:Earthworm Tractors	1936	D:Enright	2005-07-08 12:14:43.383	2005-07-08 12:17:06.018
REn30	T:The Singing Marine	1937	D:Enright	2005-07-07 20:21:16.918	2005-07-07 21:31:48.45
REn32	T:Slim	1937	D:Enright	2005-07-08 04:31:01.866	2005-07-08 05:56:44.081
REn45	T:Angels Wash Their Faces	1939	D:Enright	2005-07-08 07:13:52.748	2005-07-08 08:22:44.899
REn50	T:Law of the Tropics	1941	D:Enright	2005-07-07 17:03:22.918	2005-07-07 18:25:49.968
REn53	T:The Spoilers	1942	D:Enright	2005-07-08 07:28:10.039	2005-07-08 08:33:11.131
REn55	T:The Iron Major	1943	D:Enright	2005-07-08 07:05:40.431	2005-07-08 07:20:01.229
REn60	T:Man Alive	1945	D:Enright	2005-07-08 00:21:14.678	2005-07-08 01:01:41.569
RWa12	T:Seven Days Leave	1929	D:Ri.Wallace	2005-07-08 07:36:51.668	2005-07-08 08:05:00.748
RWa50	T:Young at Heart	1938	D:Ri.Wallace	2005-07-08 08:59:05.84	2005-07-08 09:13:03.805
RWa65	T:A Girl, a Guy, and a Gob	1941	D:Ri.Wallace	2005-07-07 23:33:54.808	2005-07-08 00:57:16.087
RWa72	T:A Night to Remember	1943	D:Ri.Wallace	2005-07-07 16:03:00.984	2005-07-07 16:07:44.926
RWa90	T:Sinbad the Sailor	1946	D:Ri.Wallace	2005-07-07 16:19:56.636	2005-07-07 16:23:33.882
RZL5	T:The Divorcee	1930	D:Leonard	2005-07-08 10:15:52.256	2005-07-08 10:45:59.387
RZL15	T:Susan Lenox, Her Fall and Rise	1931	D:Leonard	2005-07-08 10:50:59.402	2005-07-08 11:03:03.492
RZL17	T:Dancing Lady	1932	D:Leonard	2005-07-08 12:40:53.223	2005-07-08 12:50:48.66
RZL19	T:Riff Raff	1935	D:Leonard	2005-07-07 17:23:33.547	2005-07-07 18:42:53.985
RZL20	T:The Great Ziegfeld	1936	D:Leonard	2005-07-07 22:30:17.273	2005-07-07 23:36:28.211
RZL22	T:The Firefly	1937	D:Leonard	2005-07-08 00:04:19.157	2005-07-08 00:15:25.005
RZL24	T:The Girl of the Golden West	1938	D:Leonard	2005-07-08 15:06:22.51	2005-07-08 15:25:31.681
RZL25	T:New Moon	1940	D:Leonard	2005-07-08 00:51:40.992	2005-07-08 02:13:05.211
RZL26	T:Pride and Prejudice	1940	D:Leonard	2005-07-08 06:55:12.004	2005-07-08 08:20:53.363
RZL28	T:Ziegfeld Girl	1942	D:Leonard	2005-07-07 22:35:57.236	2005-07-07 23:15:15.239
RZL31	T:Weekend at the Waldorf	1945	D:Leonard	2005-07-08 02:08:05.625	2005-07-08 02:21:17.589
RZL39	T:The Duchess of Idaho	1950	D:Leonard	2005-07-07 21:04:45.715	2005-07-07 21:17:22.216
VrS20	T:Woman to Woman	1929	D:V.Saville	2005-07-08 00:12:35.234	2005-07-08 01:01:09.746
VrS24	T:I was A Spy	1933	D:V.Saville	2005-07-08 13:46:19.456	2005-07-08 14:21:29.263
VrS25	T:Friday the Thirteenth	1933	D:V.Saville	2005-07-07 17:30:22.955	2005-07-07 17:59:28.617
VrS26	T:Evergreen	1934	D:V.Saville	2005-07-07 18:40:05.035	2005-07-07 18:57:35.325
VrS27	T:The Iron Duke	1936	D:V.Saville	2005-07-07 23:41:04.94	2005-07-08 01:09:05.775
VrS28	T:Dark Journey	1937	D:V.Saville	2005-07-08 00:34:23.227	2005-07-08 01:52:54.219
VrS29	T:South Riding	1938	D:V.Saville	2005-07-08 06:57:29.571	2005-07-08 08:02:52.931
VrS30	T:Tonight and Every Night	1944	D:V.Saville	2005-07-08 05:56:15.446	2005-07-08 07:26:04.694
VrS31	T:The Green Years	1946	D:V.Saville	2005-07-07 20:38:29.652	2005-07-07 20:39:25.783
VrS32	T:If Winter Comes	1947	D:V.Saville	2005-07-07 22:40:20.56	2005-07-07 23:25:43.599
VrS34	T:The Long Wait	1954	D:V.Saville	2005-07-08 06:01:52.57	2005-07-08 07:27:11.288
VrS40	T:Evergreen	1934	D:V.Saville	2005-07-08 07:04:13.421	2005-07-08 07:21:24.829
WLa14	T:Wife, Doctor, and Nurse	1937	D:W.Lang	2005-07-07 19:36:20.328	2005-07-07 19:48:17.089
WLa18	Tm:The Little Princess	1939	D:W.Lang	2005-07-07 23:34:07.957	2005-07-08 00:42:52.505
WLa20	T:Star Dust	1940	D:W.Lang	2005-07-08 09:31:19.425	2005-07-08 10:26:33.347
WLa21	T:The Great Profile	1940	D:W.Lang	2005-07-08 15:24:45.715	2005-07-08 15:55:45.8
WLa22	T:Tin Pan Alley	1940	D:W.Lang	2005-07-08 05:10:33.867	2005-07-08 06:39:21.068
WLa23	T:Moon over Miami	1941	D:W.Lang	2005-07-08 14:05:37.396	2005-07-08 15:33:11.697
WLa24	T:Weekend in Havana	1941	D:W.Lang	2005-07-07 22:51:11.348	2005-07-07 23:50:41.984
WLa27	T:Coney Island	1943	D:W.Lang	2005-07-08 01:33:28.17	2005-07-08 01:52:30.863
WLa29	T:State Fair	1945	D:W.Lang	2005-07-08 07:48:54.455	2005-07-08 08:23:50.311
WLa38	T:On The Riviera	1951	D:W.Lang	2005-07-08 03:01:34.412	2005-07-08 03:49:55.441
WLa41	T:There's no Business like Show Business	1954	D:W.Lang	2005-07-08 09:46:39.827	2005-07-08 10:59:43.987
WLa42	T:The King and I	1956	D:W.Lang	2005-07-08 05:25:51.287	2005-07-08 05:42:14.217
WLa43	T:The Desk Set	1957	D:W.Lang	2005-07-08 01:56:32.072	2005-07-08 02:00:56.5
WLa45	T:Can Can	1960	D:W.Lang	2005-07-08 03:00:42.371	2005-07-08 04:01:20.818
WLa50	T:Snowwhite and the Three Stooges	1961	D:W.Lang	2005-07-08 03:23:31.722	2005-07-08 04:37:13.841
YOz7	T:Thi Night's Wife	1930	D:Ozu	2005-07-07 16:18:37.565	2005-07-07 17:27:14.849
YOz8	T:I Flunked, But ...	1930	D:Ozu	2005-07-07 17:31:42.736	2005-07-07 18:02:06.051
YOz9	T:Walk Cheerfully	1930	D:Ozu	2005-07-08 10:08:19.532	2005-07-08 10:27:27.3
YOz10	T:The Lady and the Beard	1931	D:Ozu	2005-07-07 22:06:25.675	2005-07-07 23:05:19.543
YOz11	T:Chorus of Tokyo	1931	D:Ozu	2005-07-08 14:30:14.644	2005-07-08 15:42:14.943
YOz12	T:I Was Born, But ...	1932	D:Ozu	2005-07-08 01:25:43.862	2005-07-08 01:39:35.687
YOz16	T:Passing Fancy	1933	D:Ozu	2005-07-07 15:42:17.563	2005-07-07 15:43:07.185
YOz18	T:A Mother should be Loved	1934	D:Ozu	2005-07-08 00:06:35.819	2005-07-08 01:18:37.15
YOz22	T:An Inn in Tokyo	1935	D:Ozu	2005-07-08 15:21:42.649	2005-07-08 15:27:28.124
YOz40	T:Late Spring	1949	D:Ozu	2005-07-07 18:14:58.005	2005-07-07 18:52:06.637
YOz45	T:Early Summer	1951	D:Ozu	2005-07-07 23:15:25.174	2005-07-08 00:31:42.217
YOz50	T:The Flavor of Green Tea Over Rice	1952	D:Ozu	2005-07-07 20:32:23.86	2005-07-07 21:44:38.716
YOz55	T:Tokyo Monogatari	1953	D:Dr{Ozu	2005-07-07 17:15:33.695	2005-07-07 17:17:28.213
YOz65	T:Early Spring	1956	D:Ozu	2005-07-07 21:55:48.821	2005-07-07 22:03:44.615
YOz85	T:Late Autumn	1961	D:Ozu	2005-07-08 05:42:08.474	2005-07-08 07:06:46.141
YOz95	T:Early Autumn	1962	D:Ozu	2005-07-08 04:52:16.472	2005-07-08 05:54:32.675
AA13	T:Pygmalion	1938	D:Asquith	2005-07-08 00:09:56.484	2005-07-08 01:35:08.837
AA14	T:French Without Tears	1939	D:Asquith	2005-07-07 20:38:23.9	2005-07-07 20:57:49.458
AA16	T:Quiet Wedding	1940	D:Asquith	2005-07-07 20:28:17.385	2005-07-07 21:39:01.291
AA29	T:The Importance of Being Earnest	1951	D:Asquith	2005-07-07 22:23:10.345	2005-07-07 23:00:51.72
AA37	T:Libel	1960	D:Asquith	2005-07-07 16:06:57.151	2005-07-07 16:57:17.071
AA38	T:The Millionairess	1961	D:Asquith	2005-07-08 04:08:58.745	2005-07-08 04:42:26.907
